state,year,quarter,transaction_count,transaction_amount,transaction_type_Financial Services,transaction_type_Merchant payments,transaction_type_Others,transaction_type_Peer-to-peer payments,transaction_type_Recharge & bill payments,avg_amount_per_transaction,amount_scaled,count_scaled,principal_component_1,principal_component_2
west-bengal,2018,2,7360522,1563841173.839662,False,False,False,False,True,212.46335162637408,-0.24981585570865844,-0.23289857660901453,-67073891943.82054,-10964107.769118756
west-bengal,2018,2,1121570,160809685.93886387,True,False,False,False,False,143.3790899710797,-0.25504142943489183,-0.26979798075109995,-68476925948.82249,-16608695.565030882
west-bengal,2018,2,937608,715914360.819237,False,True,False,False,False,763.5540234503513,-0.25297394881925417,-0.2708859981272212,-67921821401.683365,-17027815.519214634
west-bengal,2018,2,377802,298728202.7433254,False,False,True,False,False,790.7004270578911,-0.25452775359511953,-0.27419689198169617,-68339007759.47458,-17410889.665464085
west-bengal,2018,3,41882429,38439798815.23789,False,False,False,True,False,917.8025184556009,-0.11247179961131457,-0.028723612905416814,-30197922986.86532,7936102.138119549
west-bengal,2018,3,7596315,1992473341.2750623,False,False,False,False,True,262.2947233329663,-0.2482194204100322,-0.23150401207303561,-66645259714.95793,-10909895.445652239
west-bengal,2018,3,2252265,979603555.1397107,False,True,False,False,False,434.94151671304695,-0.2519918416195117,-0.26311064419739105,-67658131674.098114,-15824864.80474647
west-bengal,2018,3,1619524,185187032.8965006,True,False,False,False,False,114.34658140076998,-0.2549506363023958,-0.26685290185160404,-68452548393.104904,-16121068.540291164
west-bengal,2018,3,354883,246871438.6293067,False,False,True,False,False,695.6417710324437,-0.2547208934828687,-0.2743324431838103,-68390864528.6446,-17411840.677967206
west-bengal,2021,1,53869075,202240249482.85385,False,False,False,True,False,3754.292225787316,0.497600988302058,0.04216971902951583,133602518060.7495,-49467736.066644475
west-bengal,2021,1,37143701,28918343691.018497,False,True,False,False,False,778.5531035536414,-0.1479343435112198,-0.05675015319478212,-39719379264.17923,7230931.055203434
west-bengal,2021,1,26673733,11339665944.69124,False,False,False,False,True,425.1248201626387,-0.21340591515111923,-0.11867330640812661,-57298059868.53775,4207786.861272667
west-bengal,2021,1,166727,175445811.88444334,True,False,False,False,False,1052.2939409000542,-0.2549869173616742,-0.27544526538307684,-68462290228.68859,-17569738.754421048
west-bengal,2021,1,400816,263502545.07389978,False,False,True,False,False,657.415235604117,-0.25465895112902664,-0.27406077891544306,-68374233404.23381,-17372953.087070644
west-bengal,2021,4,105728377,372240891205.5542,False,False,False,True,False,3520.728320700073,1.1307663124517715,0.3488842670857374,303603166498.28284,-69625497.36258727
west-bengal,2021,4,80248673,71231577538.7114,False,True,False,False,False,887.6355816963029,0.009660781739531749,0.19818814130744788,2593869047.2096252,32410821.890683837
west-bengal,2021,4,37801439,17813903244.663807,False,False,False,False,True,471.24934171590155,-0.1892926970060614,-0.052860054299710156,-50823818435.49158,12592822.643572867
west-bengal,2021,4,252535,270791056.674143,True,False,False,False,False,1072.2911939895184,-0.25463180515614575,-0.27493776603532993,-68366944956.10358,-17524321.692506135
west-bengal,2021,4,998536,660874216.4934742,False,False,True,False,False,661.8431548722072,-0.25317894516791567,-0.2705256480402885,-67976861515.25954,-16943570.969747365
west-bengal,2021,2,64661051,230812278789.29965,False,False,False,True,False,3569.572025504189,0.604017164230029,0.1059973432708446,162174549375.20026,-50779677.16879089
west-bengal,2021,2,41696787,34787867208.31932,False,True,False,False,False,834.3057034183311,-0.12607337450088993,-0.029821566405258616,-33849854344.737747,9297521.213071216
west-bengal,2021,2,34799709,13331453857.609217,False,False,False,False,True,383.09095796201103,-0.2059875252748192,-0.07061336421384672,-55306268691.951485,11489984.688260384
west-bengal,2021,2,190537,186466487.6307634,True,False,False,False,False,978.6366303172791,-0.25494587098878674,-0.27530444448677516,-68451269543.844574,-17550597.42511937
west-bengal,2021,2,549353,316744715.7049847,False,False,True,False,False,576.577748196487,-0.25446065131154094,-0.27318227771956066,-68320991175.45571,-17246970.98304962
west-bengal,2021,3,84353949,294799731350.5536,False,False,False,True,False,3494.7946699039967,0.8423376536817511,0.22246821883309706,226162004537.2998,-58193667.57342534
west-bengal,2021,3,58800005,50971169851.15668,False,True,False,False,False,866.85655640942,-0.06579886047653037,0.07133301101610802,-17666545908.630066,19545034.99604006
west-bengal,2021,3,37556310,16045754099.005053,False,False,False,False,True,427.24522454429234,-0.1958781470114926,-0.054309835294650534,-52591967526.33713,13096731.43049315
west-bengal,2021,3,189087,213411736.37376124,True,False,False,False,False,1128.6430921943931,-0.2548455137372977,-0.2753130203078435,-68424324298.13365,-17563462.19107014
west-bengal,2021,3,813637,426999219.42323273,False,False,True,False,False,524.8030994451244,-0.25405000975231906,-0.2716192071711277,-68210736569.6725,-17029393.919040404
arunachal-pradesh,2020,1,329834,86011654.77474582,False,False,False,False,True,260.772554602454,-0.25532001379297353,-0.2744805919713559,-68551724308.67661,-17368744.94185446
arunachal-pradesh,2020,1,203429,1263912288.4066367,False,False,False,True,False,6213.0388902596815,-0.2509329371975438,-0.2752281965659385,-67373823834.28695,-17994141.80576499
arunachal-pradesh,2020,1,31181,28553052.133918796,False,True,False,False,False,915.719577111664,-0.255534017660239,-0.2762469331365462,-68609183032.679474,-17643056.83308161
arunachal-pradesh,2020,1,470,337812.94816169393,True,False,False,False,False,718.750953535519,-0.25563910497569836,-0.2764285690267738,-68637398282.343506,-17661815.060533594
arunachal-pradesh,2020,1,2261,2943873.0666838237,False,False,True,False,False,1302.022585884044,-0.2556293987364573,-0.27641797640916455,-68634792221.70011,-17661128.061140887
arunachal-pradesh,2020,4,522019,3254744938.4105625,False,False,False,True,False,6234.916618763996,-0.24351810518635825,-0.2733439408182381,-65382991227.95756,-18518924.601949017
arunachal-pradesh,2020,4,513895,152389181.21743062,False,False,False,False,True,296.53758300320226,-0.255072791502396,-0.27339198907365825,-68485346710.21658,-17212803.34760281
arunachal-pradesh,2020,4,167387,156682926.02384603,False,True,False,False,False,936.0519396598662,-0.2550567995020445,-0.2754413619059009,-68481053112.586,-17561130.267712023
arunachal-pradesh,2020,4,1749,2391651.8783250954,True,False,False,False,False,1367.439610248768,-0.2556314554775624,-0.2764210045611556,-68635344443.05582,-17661406.124650337
arunachal-pradesh,2020,4,4079,4055324.315454754,False,False,True,False,False,994.1957135216362,-0.25562525914978823,-0.27640722410385266,-68633680769.780914,-17659780.90334879
arunachal-pradesh,2020,2,522495,145198528.22961134,False,False,False,False,True,277.89457933494356,-0.2550995730020641,-0.2733411255831839,-68492537358.915985,-17201157.185297374
arunachal-pradesh,2020,2,247861,1630654426.0441835,False,False,False,True,False,6578.906831022967,-0.24956701056277614,-0.27496540975096684,-67007081710.73467,-18105072.10583094
arunachal-pradesh,2020,2,35169,46446966.612447515,False,True,False,False,False,1320.6791950993065,-0.25546737199322095,-0.2762233466714285,-68591289118.11714,-17646649.199462116
arunachal-pradesh,2020,2,1310,2655507.6964110374,True,False,False,False,False,2027.1051117641507,-0.25563047274977446,-0.27642360096491353,-68635080587.44738,-17661956.901365034
arunachal-pradesh,2020,2,1939,1761404.4023099935,False,False,True,False,False,908.4086654512602,-0.2556338028266277,-0.27641988083287766,-68635974690.39479,-17660949.134090297
arunachal-pradesh,2020,3,514907,153463816.21184397,False,False,False,False,True,298.04181378742953,-0.25506878903741886,-0.2733860037419885,-68484272074.889885,-17212246.59333639
arunachal-pradesh,2020,3,370418,2361603431.37578,False,False,False,True,False,6375.509374209083,-0.24684459987533522,-0.2742405636111918,-66276132719.07284,-18292165.697250966
arunachal-pradesh,2020,3,72736,88145178.69272713,False,True,False,False,False,1211.8507849308064,-0.2553120675090688,-0.276001161933446,-68549590893.86402,-17626746.739591505
arunachal-pradesh,2020,3,1761,4030599.9171272423,True,False,False,False,False,2288.81312727271,-0.25562535123550933,-0.2764209335888433,-68633705495.159,-17662088.429189485
arunachal-pradesh,2020,3,3005,2695539.3607389224,False,False,True,False,False,897.0180900961473,-0.2556303236523272,-0.2764135761258026,-68635040555.068596,-17660278.86005733
arunachal-pradesh,2022,1,1403584,6670641250.45945,False,False,False,True,False,4752.577152816967,-0.23079564088408708,-0.26813004861125883,-61967094848.9627,-19084429.542253617
arunachal-pradesh,2022,1,720803,917155358.7177179,False,True,False,False,False,1272.407798965484,-0.25222442916817867,-0.2721682608077202,-67720580513.68703,-17329871.85293251
arunachal-pradesh,2022,1,670576,231933129.00412333,False,False,False,False,True,345.87150301251955,-0.25477653103552866,-0.27246532133516854,-68405802703.192924,-17089819.4177104
arunachal-pradesh,2022,1,3053,3359625.792926075,True,False,False,False,False,1100.4342590652063,-0.25562785027048085,-0.2764132922365534,-68634376468.67566,-17660512.185773388
arunachal-pradesh,2022,1,6052,5002264.113148138,False,False,True,False,False,826.5472758010803,-0.25562173228401947,-0.27639555507284036,-68632733829.232376,-17658209.053887676
arunachal-pradesh,2022,4,2251135,7768088687.67791,False,False,False,True,False,3450.743152977458,-0.22670821124098525,-0.263117327423465,-60869647151.17218,-18701788.25418855
arunachal-pradesh,2022,4,1704968,1669602212.9174638,False,True,False,False,False,979.2572135767145,-0.2494219500038827,-0.2663475553306633,-66968133310.08464,-16664464.6157732
arunachal-pradesh,2022,4,669151,239412553.61214688,False,False,False,False,True,357.78554259374476,-0.2547486740094704,-0.27247374929725293,-68398323279.8597,-17094412.912449084
arunachal-pradesh,2022,4,2617,3785469.3993366556,True,False,False,False,False,1446.4919370793486,-0.2556262642211439,-0.2764158708972333,-68633950625.29217,-17661128.58507667
arunachal-pradesh,2022,4,4838,4020773.8953960314,False,False,True,False,False,831.0818303836361,-0.2556253878324079,-0.27640273510510033,-68633715319.87634,-17659007.2668861
arunachal-pradesh,2022,2,1751568,7627061474.687715,False,False,False,True,False,4354.419283001125,-0.22723346538192268,-0.26607194618460456,-61010674563.138596,-19141612.110952705
arunachal-pradesh,2022,2,1108353,1255513517.3639429,False,True,False,False,False,1132.7740506534858,-0.2509642183182256,-0.2698761508387278,-67382222221.224724,-17085659.931061335
arunachal-pradesh,2022,2,688770,241162643.19480157,False,False,False,False,True,350.13523120170964,-0.25474215582208787,-0.27235771548101845,-68396573182.12292,-17075535.301435027
arunachal-pradesh,2022,2,2466,4063469.0998270046,True,False,False,False,False,1647.7976884943246,-0.25562522881463784,-0.2764167639654963,-68633672625.68059,-17661397.353564054
arunachal-pradesh,2022,2,5768,3864269.879579009,False,False,True,False,False,669.949701730064,-0.2556259707297129,-0.2763972347508979,-68633871823.48414,-17658010.967461675
arunachal-pradesh,2022,3,1967086,7365427284.274204,False,False,False,True,False,3744.3341492309964,-0.22820791874458723,-0.2647972952845986,-61272308638.77606,-18815258.52024306
arunachal-pradesh,2022,3,1316326,1413247143.4889917,False,True,False,False,False,1073.6300456642136,-0.2503767413445934,-0.2686461237800741,-67224488521.14996,-16944507.35514863
arunachal-pradesh,2022,3,649322,238448083.80779752,False,False,False,False,True,367.2262510862061,-0.25475226616553587,-0.27259102512895245,-68399287757.97763,-17113833.33410355
arunachal-pradesh,2022,3,1997,4763324.776043448,True,False,False,False,False,2385.240248394315,-0.2556226222106768,-0.2764195378000349,-68632972770.265854,-17662162.832092665
arunachal-pradesh,2022,3,4687,3224948.7015704075,False,False,True,False,False,688.0624496629844,-0.25562835187367094,-0.27640362817336334,-68634511145.06272,-17658821.132911924
arunachal-pradesh,2019,1,121303,26796894.998233315,False,False,False,False,True,220.90875739456825,-0.25554055844614904,-0.27571391924253114,-68610939151.47936,-17552190.88355646
arunachal-pradesh,2019,1,93494,568554821.4456317,False,False,False,True,False,6081.190466186405,-0.25352278763285246,-0.27587839166190337,-68069181285.4248,-17809503.79330337
arunachal-pradesh,2019,1,9214,11727218.401334248,False,True,False,False,False,1272.760842341464,-0.25559668527349866,-0.276376853868552,-68626008874.20811,-17657895.934166405
arunachal-pradesh,2019,1,256,140622.87093631705,True,False,False,False,False,549.3080895949885,-0.25563983940774465,-0.2764298346996763,-68637595472.4937,-17661945.525245283
arunachal-pradesh,2019,1,2239,2730548.5978140826,False,False,True,False,False,1219.5393469468881,-0.2556301932608491,-0.27641810652507043,-68635005546.15916,-17661059.690887198
arunachal-pradesh,2019,4,259183,63516906.09060433,False,False,False,False,True,245.06586500891004,-0.25540379521107837,-0.2748984473743214,-68574219085.27204,-17429866.52657434
arunachal-pradesh,2019,4,177833,1100137447.9340453,False,False,False,True,False,6186.351509191462,-0.251542914600597,-0.2753795805080526,-67537598670.90714,-17950358.16953879
arunachal-pradesh,2019,4,19769,23192271.691576812,False,True,False,False,False,1173.1636244411357,-0.2555539838218492,-0.2763144278055338,-68614543817.475235,-17652197.854515556
arunachal-pradesh,2019,4,314,305379.7987782319,True,False,False,False,False,972.5471298669805,-0.2556392257725691,-0.2764294916668336,-68637430715.55607,-17661957.32092428
arunachal-pradesh,2019,4,2376,3421174.01227797,False,False,True,False,False,1439.888052305543,-0.25562762103488584,-0.27641729625783845,-68634314920.74863,-17661215.259271406
arunachal-pradesh,2019,2,131988,30420803.41271234,False,False,False,False,True,230.4815847858316,-0.2555270612432991,-0.2756507243127964,-68607315238.86359,-17543041.07416014
arunachal-pradesh,2019,2,106527,704237943.4054435,False,False,False,True,False,6610.886849394459,-0.25301743749401323,-0.2758013098163973,-67933498170.118744,-17853949.985445105
arunachal-pradesh,2019,2,16828,13955724.130712911,False,True,False,False,False,829.3156721364934,-0.2555883852309917,-0.2763318219364041,-68623780365.453186,-17651225.992625933
arunachal-pradesh,2019,2,267,160660.8821362781,True,False,False,False,False,601.7261503231389,-0.2556397647764154,-0.2764297696417234,-68637575434.47964,-17661943.013912037
arunachal-pradesh,2019,2,3046,3880742.524023137,False,False,True,False,False,1274.0454773549366,-0.2556259093775488,-0.27641333363706894,-68633855351.99429,-17660739.945493445
arunachal-pradesh,2019,3,216228,50946104.94289842,False,False,False,False,True,235.61289445815723,-0.2554506150071853,-0.27515249868052205,-68586789903.48871,-17467496.1773903
